STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-07,0.00,82,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-08,0.00,80,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-09,0.00,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-10,0.08,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-11,0.00,80,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-12,0.02,77,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-13,0.13,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-14,0.25,74,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-15,0.21,77,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-16,0.08,77,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-17,0.14,76,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-18,0.46,72,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-19,0.25,75,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-20,0.34,74,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-21,0.05,73,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-22,0.01,76,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-23,0.10,79,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-24,0.00,79,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-25,0.04,78,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-26,0.00,75,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-27,0.00,79,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-28,0.00,79,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-29,0.01,79,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-30,0.35,79,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2012-12-31,0.42,77,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-01,0.36,80,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-02,0.19,72,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-03,0.71,72,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-04,0.26,72,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-05,0.19,73,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-06,0.25,74,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-07,0.11,77,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-08,0.16,74,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-09,0.58,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-10,0.14,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-11,0.01,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-12,0.13,79,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-13,0.03,80,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-14,0.02,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-15,0.88,76,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-16,0.02,77,54
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-17,0.04,79,54
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-18,0.00,74,59
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-19,0.01,79,58
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-20,0.00,79,44
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-21,0.00,75,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-22,0.00,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-23,0.99,77,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-24,0.97,73,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-25,0.02,80,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-26,0.06,78,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-27,0.06,78,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-28,2.84,79,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-29,1.16,72,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-30,0.13,77,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-01-31,0.02,78,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-01,0.02,75,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-02,0.00,79,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-03,0.00,76,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-04,0.00,77,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-05,0.02,74,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-06,0.00,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-07,0.26,77,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-08,0.07,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-09,0.00,78,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-10,0.00,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-11,0.14,77,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-12,0.06,73,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-13,0.05,75,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-14,0.00,76,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-15,0.01,77,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-16,0.06,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-17,0.00,77,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-18,0.00,77,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-19,0.06,74,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-20,0.29,75,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-21,0.14,76,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-22,1.02,73,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-23,0.43,73,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-24,0.24,75,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-25,0.01,77,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-26,0.24,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-27,0.01,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-02-28,0.00,79,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-01,0.03,78,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-02,0.00,77,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-03,0.00,78,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-04,0.00,76,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-05,0.00,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-06,0.00,77,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-07,0.08,80,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-08,0.01,77,56
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-09,0.01,82,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-10,2.25,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-11,1.48,73,59
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-12,0.01,77,62
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-13,0.04,75,58
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-14,0.00,77,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-15,0.00,76,57
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-16,0.00,78,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-17,0.00,77,58
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-18,0.00,76,42
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-19,0.00,74,58
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-20,0.00,82,57
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-21,0.00,84,61
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-22,0.09,84,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-23,0.16,79,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-24,0.86,72,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-25,1.03,70,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-26,0.02,76,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-27,0.04,79,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-28,0.52,75,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-29,0.28,78,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-30,0.18,75,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-03-31,0.04,80,59
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-01,0.00,76,56
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-02,0.02,76,56
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-03,0.00,76,59
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-04,0.11,75,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-05,0.00,79,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-06,0.17,78,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-07,0.03,80,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-08,0.00,78,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-09,0.00,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-10,0.04,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-11,0.02,82,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-12,0.20,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-13,0.09,78,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-14,0.01,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-15,0.79,81,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-16,0.12,78,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-17,0.00,83,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-18,0.02,79,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-19,0.13,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-20,0.59,75,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-21,0.01,82,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-22,0.41,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-23,0.08,83,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-24,1.39,83,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-25,0.98,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-26,0.01,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-27,0.00,81,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-28,0.00,83,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-29,0.00,86,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-04-30,0.00,85,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-01,0.00,83,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-02,0.00,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-03,0.02,82,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-04,0.00,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-05,1.95,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-06,0.36,78,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-07,0.02,79,64
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-08,0.00,80,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-09,0.00,81,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-10,0.00,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-11,1.57,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-12,1.33,76,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-13,3.88,74,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-14,0.08,76,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-15,0.01,83,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-16,0.18,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-17,0.01,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-18,0.05,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-19,0.11,83,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-20,0.14,82,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-21,0.00,81,63
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-22,0.00,83,65
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-23,0.00,83,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-24,0.00,85,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-25,0.13,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-26,0.03,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-27,0.05,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-28,0.04,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-29,1.87,81,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-30,4.07,85,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-05-31,0.01,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-01,0.06,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-02,0.17,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-03,0.08,80,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-04,0.00,83,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-05,0.00,82,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-06,0.00,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-07,0.00,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-08,0.00,80,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-09,0.00,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-10,0.01,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-11,0.02,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-12,0.00,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-13,0.10,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-14,0.16,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-15,0.10,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-16,0.03,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-17,0.05,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-18,0.04,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-19,0.01,83,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-20,0.02,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-21,0.53,79,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-22,0.88,82,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-23,0.03,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-24,0.22,81,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-25,0.36,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-26,0.82,75,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-27,0.07,80,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-28,0.04,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-29,0.43,81,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-06-30,0.71,80,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-01,0.00,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-02,0.09,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-03,0.38,80,68
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-04,0.12,81,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-05,0.00,83,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-06,0.01,83,66
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-07,0.00,83,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-08,0.01,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-09,0.00,83,75
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-10,0.12,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-11,0.04,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-12,0.09,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-13,0.07,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-14,0.00,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-15,0.00,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-16,0.02,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-17,0.00,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-18,0.00,84,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-19,0.10,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-20,0.31,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-21,0.24,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-22,0.00,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-23,0.58,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-24,0.00,82,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-25,0.00,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-26,0.01,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-27,0.00,83,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-28,0.02,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-29,0.23,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-30,0.12,81,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-07-31,0.40,82,74
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-01,0.10,82,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-02,0.13,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-03,0.11,84,72
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-04,0.02,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-05,0.12,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-06,0.09,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-07,0.00,84,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-08,0.00,85,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-09,0.20,85,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-10,3.79,83,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-11,1.26,79,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-12,0.09,82,74
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-13,0.03,84,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-14,0.18,82,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-15,0.00,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-16,0.04,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-17,0.00,83,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-18,0.00,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-19,0.00,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-20,0.00,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-21,0.67,82,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-22,0.00,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-23,0.00,85,71
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-24,0.02,85,74
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-25,0.00,84,73
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-26,0.00,84,75
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-27,0.00,85,74
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-28,0.00,84,70
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-29,0.02,86,67
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-30,0.04,84,69
USC00519281,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9,2013-08-31,0.19,85,70
